arquivo	proveniencia	sha256_integracao	presente_inventario_base
frontend/src/app/auth/layout.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	e95bd19b2bca52eac962501b3172164b6516dc4a8913a35db41493e971c74ac5	true
frontend/src/app/auth/login/logic.tsx	Planck;legal340;integral	bbf42582dc55cd12ea61466a5982a2b9b9a09fdcde09ee84eafee0fe5358ed33	true
frontend/src/app/auth/profile-selection/logic.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	50caf6226fcb63ed186fccb4de20feadf41ff0ad9089cb154f206cac2c3aec1a	true
frontend/src/app/auth/profile-selection/page.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	5675f4883c7dc0c7091c8d2683cefb6251e8d75c99017507fa01c251fdfff06d	true
frontend/src/app/auth/recovery/logic.tsx	Euclid;forms_conta_avaliacoes;integral_inicial | principal;recuperacao334;integral	baf542c99af28a995f2908920680c3d1a703b4ac76bf8b339aeb17c8c0672658	true
frontend/src/app/auth/recovery/page.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	0e5c24811da8e4707dcaa991d1cd3523c2a3aaa3006625dbc6bc3602390b9af4	true
frontend/src/app/auth/recovery/recovery.test.mjs	principal;recuperacao334;integral	52adc02767f9e10b70ac1308223d059fb02cc568961c30b8cbe49974bb46d109	false
frontend/src/app/auth/recovery/use-form.tsx	Euclid;forms_conta_avaliacoes;integral_inicial | principal;recuperacao334;integral	b0574ff476a50bcef944fc96724b3a1150dcf3b251f26d8ba8786e918158b8b0	true
frontend/src/app/auth/redirect/logic.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	46b0a03f921b17d552206ecdbd09c63d04c2a69bcd12130005924a20363e14ab	true
frontend/src/app/auth/redirect/page.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	feb1cfebeb77d7a5ce329008ca642db90ac30473128c9baf5a4e97a02a964bd3	true
frontend/src/app/auth/register/error-message.ts	Euclid;forms_conta_avaliacoes;integral_inicial	dbd27bb2625de0d68150c29b009e320f527dcc5b41245223cc4569afb21d4b88	true
frontend/src/app/auth/register/patient/logic.tsx	Planck;legal340;integral	16eed3e1a6a810f22e45fa726b92d3a9298ba11154da59e303f9fca3a93514ab	true
frontend/src/app/auth/register/patient/page.tsx	Planck;legal340;integral	d828b3f16e0e661cbc261f3ec0c5f2761a8d03cf03ef0137e711ff198628387c	true
frontend/src/app/auth/register/patient/use-form.tsx	Planck;legal340;integral	5c31c15141432164beff500a0394a24109437899a0b50943aa300b86f17ce0b2	true
frontend/src/app/auth/register/psychologist/logic.tsx	Planck;legal340;integral	f98387f691a015031b0adfc4fd608231663d548ca6fbb4fe4144f9acbf2d199c	true
frontend/src/app/auth/register/psychologist/page.tsx	Planck;legal340;integral	e42addd4550f0858be2f8ff7cc3bab58fa059815d8d9acad35e31f303434cd0a	true
frontend/src/app/auth/register/psychologist/use-form.tsx	Planck;legal340;integral	4351c200373a1a978d9d69b5f4cf43283b094c58f3f16cb956161eaae1dca6df	true
frontend/src/app/auth/reset-password/logic.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	cdce88334eff432b72c5b9c3a57ff5c2e78d050f5d78a23c414fcb69676512db	true
frontend/src/app/auth/reset-password/page.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	f1e4168e45419e9400301b2f54caf2fe518c187eadce72db49808d1c0be8c5bd	true
frontend/src/app/auth/reset-password/use-form.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	a9634cd99cfff41032f18ba7bf5f94e4b4a1df5515102d686bec33bb1bc4421e	true
frontend/src/app/auth/verify-email/page.tsx	Socrates;frontend68;integral	986014ad8b4131e507fc8f6627110731abccacec73127fd45c23a494222df300	true
frontend/src/app/community/[slug]/page.tsx	Euclid;posts_forms336;integral_inicial	02d3cc51cd340435fa3b9658c2180524fa6f67ca30acb07b8c4dfa1aa66b3717	true
frontend/src/app/community/[slug]/post/[id]/page.tsx	Euclid;posts_forms336;integral_inicial	2d20d026b78fdbe12f581413636b94991e578811d38d01a6aad815c9c27270d0	true
frontend/src/app/community/[slug]/post/[id]/thread/[replyId]/page.tsx	Euclid;posts_forms336;integral_inicial	ab7e47eefc98107c8065bff56101e4047846a10b5a407a7ac844e7777bbebf0c	true
frontend/src/app/community/page.tsx	Euclid;posts_forms336;integral_inicial	161ce305828353f66c37c85ee4b7b69120577f5132228679c11d45b62fa95171	true
frontend/src/app/community/top-mentors/page.tsx	Euclid;posts_forms336;integral_inicial	1fd61443ef4abff6a27363c8e7cb100d29ad773e61f4c0189e4d69523d20ac86	true
frontend/src/app/comunidades/[slug]/page.tsx	Goodall;configuracoesSEO;integral_inicial	7a3c5f1aa11be3d8585ceca77ecdaafbf3114a21feac12b940b0490151863e61	true
frontend/src/app/comunidades/[slug]/publicacao/[id]/page.tsx	Goodall;configuracoesSEO;integral_inicial	178d21488f401d8c47ee0e4d7d2c9654f75fd66f4f4800f677dfc574e5fd754a	true
frontend/src/app/comunidades/[slug]/publicacao/[id]/resposta/[replyId]/page.tsx	Goodall;configuracoesSEO;integral_inicial	7227707ad07f7ed7860d19855e88e3ca41352e92972b830d003612e622ab2fe8	true
frontend/src/app/comunidades/[slug]/publicacao/[id]/resposta/[replyId]/whatsapp/page.tsx	Euclid;posts_forms336;integral_inicial	2bb735147ddbe70d98efe81993d7f3a3bb5d48714d83f0b32dc8dbd6920a4211	true
frontend/src/app/comunidades/[slug]/publicacao/[id]/whatsapp/page.tsx	Euclid;posts_forms336;integral_inicial	c5740aeb58768b67c5fdf1e140f045799abb66bc72673533930bcbc85d7635cc	true
frontend/src/app/comunidades/page.tsx	Goodall;configuracoesSEO;integral_inicial	7b2059bcdcd340f2d49aa7f43918e6984e3fbfc4d7f8aa17c17231e9e36d5f9b	true
frontend/src/app/comunidades/top-mentores/page.tsx	Goodall;configuracoesSEO;integral_inicial	41f72c94cda4b1d47b5bb850258d5cb79be778414bba61b4add2b079da9d8f76	true
frontend/src/app/dashboard/layout.tsx	Socrates;frontend68;integral	791bfae46423818200d35fed1308c9bcc67969bab339af995ca93d8ec8713f64	true
frontend/src/app/dashboard/page.tsx	Socrates;frontend68;integral	e25d440b7b14342e776c69aa5ac8998b1bd6e331e447838d2e865be96d1392c3	true
frontend/src/app/error.tsx	Socrates;frontend68;integral	6d653a6ebf548973c0bef3c68b92dd3010636e0c002cd1010a314819a84ccef2	true
frontend/src/app/global-error.tsx	Socrates;frontend68;integral	d27d9247a5121f82a8c7ef49284bb829755ef02709897c7f1798e0378dfae746	true
frontend/src/app/globals.css	Euclid;feed_e_conversao;integral_inicial	41cfa6782b58941ee6eba815b97afb1c5f8ce25cd78d650201b3f2b9faf81a77	true
frontend/src/app/layout.tsx	Euclid;hidratacao;integral_inicial | Goodall;configuracoesSEO;integral_inicial	2434523a705775d282c9061ab95a1f02ea5d00fafb0bae7a5f0ef5bdf73ef422	true
frontend/src/app/llms.txt/route.ts	Goodall;configuracoesSEO;integral_inicial	f2890355859190db4ba477b0b90d31be67f5583b321782b4974a60ca3ca8c0b0	true
frontend/src/app/loading.tsx	Socrates;frontend68;integral	9dc4ceb9befc067baa6c5e9c234b2f8b1d58f4f3c065266ce542694b57259468	true
frontend/src/app/manifest.ts	Socrates;frontend68;integral	d42a84ca9ad71649a93d8c5bac54251e4babc344f7de60f99d61ac4be4e47332	true
frontend/src/app/not-found.tsx	Socrates;frontend68;integral	29e23c168f84959b639f98b041bc9639a1479dea56ccf7293857066f1c5fad5d	true
frontend/src/app/paciente/boas-vindas/page.tsx	Euclid;profissional_forms;integral_inicial	e21cf5dc7a86260031d7c41e07c5bcae5be832d82b1599cf84b7eec76eec9f54	true
frontend/src/app/page.tsx	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	9bd0979bcf0083ac2f9e73fd61c98fbac5de96ed2f8b21c04ded38bd1758275e	true
frontend/src/app/patient/layout.tsx	Euclid;profissional_forms;integral_inicial	1eb64b097393bafd2eb18c370580811ae1b78fb63ad984a3a2374a01445085e8	true
frontend/src/app/patient/welcome/logic.tsx	Euclid;profissional_forms;integral_inicial	664809c1489058b93c3f689a0b78a132d1a68ea7244ca3fb03bb5ac8d0633d13	true
frontend/src/app/patient/welcome/page.tsx	Euclid;profissional_forms;integral_inicial	e5396af9ba6412a71aa101d70246d6a2d9d097a2db6dd50a279e8d9e6a62601b	true
frontend/src/app/patient/welcome/use-form.tsx	Euclid;profissional_forms;integral_inicial	ffebb687aa6c5c60f70ccf0d8b98b7ee64f96bbbe95423277d0a61a2d1ef05f0	true
frontend/src/app/psicologos/[id]/contato/page.tsx	Euclid;sessao331;integral_inicial	b33fe40c3957ae638c6d4a3849df8a98a1986885612412ccb1fff54b1e230c95	true
frontend/src/app/psicologos/[id]/page.tsx	Goodall;configuracoesSEO;integral_inicial | Euclid;sessao331;integral_inicial	95737f83905c90584d921edf25393ff91dfcdf9c6c19f2df3eb6a85e377f7edb	true
frontend/src/app/psicologos/page.tsx	Euclid;hidratacao;integral_inicial | Goodall;configuracoesSEO;integral_inicial	5a4e13e13a215743369f8b445e5a389c42e98a986895aeb5b1661678689b920d	true
frontend/src/app/psychologist/cfp/components/cfp-layout.tsx	Euclid;profissional_forms;integral_inicial	5b190077bc30e27bf05e26a0beb2d1354efc65a5ed7423a630589fb7dc35cb53	true
frontend/src/app/psychologist/cfp/components/result-card.tsx	principal;profissional336;integral	c2ed2361aeed69426090f69b7ecea4f184b6f24c57c4b79c79430b60046819bc	false
frontend/src/app/psychologist/cfp/components/result-screens.test.mjs	principal;profissional336;integral	0b0c720002f86c994ca1a12c5484682cc4e5abcd3897c017b529863fdc7aa3b4	false
frontend/src/app/psychologist/cfp/components/result-screens.tsx	Euclid;profissional_forms;integral_inicial	3b386ad2704d249eacfbcbb49def8e6c49d23eabfb30f48a4fa8e345050bcef5	true
frontend/src/app/psychologist/cfp/logic.tsx	Euclid;profissional_forms;integral_inicial | principal;profissional336;integral	4145c32cbf3cad25672601e55164125010ce84271fbe77adcd425399f3493a95	true
frontend/src/app/psychologist/cfp/modules/support.ts	Euclid;profissional_forms;integral_inicial	0f5d70b4718efbe3b5336c4ba1a4f6868f24067a2d5f09d188c710f1a3e699cc	true
frontend/src/app/psychologist/cfp/page.tsx	Euclid;profissional_forms;integral_inicial	554d9f24b34e578a76f099d539679cff50497c7c024ce04a9631aeae48299bcd	true
frontend/src/app/psychologist/cfp/use-form.tsx	Euclid;profissional_forms;integral_inicial	608c43eeb7a97ff8e3f0f8824b0a60eccdd30422a086990818ef4b8483104243	true
frontend/src/app/psychologist/layout.tsx	Euclid;profissional_forms;integral_inicial	aa4b49a14860e8be14520742ae06ee79a75e115c59d8ef20ca1a25e6ff4706ae	true
frontend/src/app/psychologists/[id]/contact/page.tsx	Euclid;profissional_forms;integral_inicial	036f31795646d8fdf4f6a3b97ba27c88ca82af7e236dda22e35c1267e06289f2	true
frontend/src/app/psychologists/[id]/page.tsx	Euclid;profissional_forms;integral_inicial	7e9d93351e0bc3c1dfb5922ae9c5bdab3c4d61bf9f33cc8c7e3cea3a09c7ec13	true
frontend/src/app/psychologists/page.tsx	Euclid;profissional_forms;integral_inicial	b24d73f502ad63d11738ab21d2005a662355ce8f147b97e5f84a256295406c30	true
frontend/src/app/robots.ts	Goodall;configuracoesSEO;integral_inicial	bd0cad065cb6e061ca21f534ecc0ec35c2fab482802867f74498ca98cbc0d76d	true
frontend/src/app/sitemap.ts	Goodall;configuracoesSEO;integral_inicial | Planck;legal340;integral	b85ea1b5b709bf07719e0c25e10b0fe214ba5bfdf0f66ade6b31b71b8db260f0	true
frontend/src/app/version/route.ts	Socrates;frontend68;integral	bd06ccfb6c02a1875a7df6aad37c0a4ed2c278fc52c8ca9f93fdc44bbcecade7	true
frontend/src/components/account/account-delete-section.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	48bc8019179b53e69bf2936d6d2b74ef78693ccf68a3c7a3d29e596ec821ba86	true
frontend/src/components/account/use-delete-account-form.ts	Euclid;forms_conta_avaliacoes;integral_inicial	7c37d2750693f2dcdb80213e0b438b65c2e40c9e06764ccb64a860371c1c1fc9	true
frontend/src/components/admin-view-as-banner.tsx	Euclid;sessao331;integral_inicial	f87818b9c157851bf588915c8d7f463561416c34563476b87888d20ede14bb66	true
frontend/src/components/analytics/attention.ts	Euclid;feed_e_conversao;integral_inicial	21cc35d1c8012ef389799c4554288268b6e225c2a6b44d60a427f674eb02d031	true
frontend/src/components/analytics/content-attention-tracker.ts	Socrates;frontend68;integral	653ca3649b866ea1efb538776a96b3815b0fde4847d743d963feecee9c1b0829	true
frontend/src/components/analytics/content-video-watch-tracker.ts	Socrates;frontend68;integral	4bdb33b525898bf3a1354545fcc762379ba0589cc21e096ba8e2e8aa90622e3b	true
frontend/src/components/analytics/location-capture-policy.ts	Euclid;feed_e_conversao;integral_inicial	514a2c5848ddc44be15700ff1b03f1345620ad59e275fa25d71c3e047b2f48ee	true
frontend/src/components/analytics/location-capture.tsx	Euclid;sessao331;integral_inicial	1d168189fff58a5e1f75efc0340f657e7c4be997d4a66373eb24adba1cb51098	true
frontend/src/components/analytics/page-view-tracker.tsx	Euclid;sessao331;integral_inicial	3fc5dcc0d1c043c18e57a6674fbe62b19cd01eb997ff9cd4bfdb2243ae7da39e	true
frontend/src/components/analytics/storage.ts	Euclid;sessao331;integral_inicial	bbe0a7248552d98f4b5b0a0ab25d7c0cf696487c893eee265b0cfa32f7b704c3	true
frontend/src/components/auth/restricted-area-state.tsx	Euclid;sessao331;integral_inicial	067bc6a3fe2e618909a32e7eee5a8e5cbb9b201391a03e67bc63d9ede796babd	true
frontend/src/components/community/community-action-bar.tsx	Euclid;posts_forms336;integral_inicial	798c1d5befddb9a95a17e6a050bcb487d08a7ff470843e62bf7f0efaf371b9c2	true
frontend/src/components/community/community-delete-confirmation-modal.tsx	Euclid;modais329;integral_inicial	c4ca202e6b2cdf3b3df23351ce2f434ad7c417482f7ce71c5c1de71d37b016c8	true
frontend/src/components/community/community-follow-button.tsx	Lagrange;estado_posts;integral	bef9c95b3ebeca7af7d1b8722f39247613682da95c234a7e6e798a3f10f9b0b2	true
frontend/src/components/community/community-follow-toggle.tsx	Lagrange;estado_posts;integral	c185e6a5aed433d75ca40005132b488253ba8070d83dab4e9347800ecdf1b9f0	true
frontend/src/components/community/community-media-frame.tsx	Socrates;frontend68;integral	891b9c5719047185e4a6a616deb9e9623806f1ab3889014258a00f14c0c3e138	true
frontend/src/components/community/community-post-card-author.tsx	Euclid;posts_forms336;integral_inicial	c9c534e768b8310328c32888668537bf0c5018156a0335dd1134c100a8f3909c	true
frontend/src/components/community/community-post-card-reply-preview.tsx	Euclid;posts_forms336;integral_inicial	12d73f5d74f6af57ed34b12993ed596dd040e131dd0dc02755b7d8f52d233c55	true
frontend/src/components/community/community-post-card-support.ts	Euclid;posts_forms336;integral_inicial	905b332a18dabd9559258cda47310338c1aeb7ae7569942091c0c2863604fd63	true
frontend/src/components/community/community-post-card.tsx	Lagrange;estado_posts;integral	e71a23f4673c09983bd3856a3d151e01f5625b14ac37af1293e49a3a89ed25dc	true
frontend/src/components/community/community-post-controls.test.mjs	Euclid;anonimato337;integral_inicial_e_patch | principal;integracao337;integral | Bacon;cache340;integral | Socrates;media342;integral	a5f23ed441acd7391b4e3e4df1b26d57e4d4b8cccc9278b2f5622099baa9d2f3	false
frontend/src/components/community/community-video-upload-progress.tsx	Socrates;frontend68;integral	d64f32918e7ca80a58cdd26dab14271abfe266068fa2086eac6cbb8cec66ef21	true
frontend/src/components/community/community-whatsapp-cta.tsx	Euclid;posts_forms336;integral_inicial	514803b993fdb3fe6091f52240ce661a22b9979a48d564abede11bf4dc45c7f4	true
frontend/src/components/community/inline-expandable-text.tsx	Euclid;posts_forms336;integral_inicial	7cefa654c2ef00714399280fc4b570e3b1c32e58cd440863d941487d37aa8c59	true
frontend/src/components/community/interaction-snapshot.test.mjs	parent;cards340;integral	6b83ace3f012d3988ebe506f516f9d09adf6c47b7366535779eeabbacc059ece	false
frontend/src/components/community/interaction-snapshot.ts	parent;cards340;integral	b096fa43a3cc90a36b574d50c8608f839a0aaba54c06449ddff04a07bb822c7a	false
frontend/src/components/community/lectum-share-download-dialog.tsx	Euclid;modais329;integral_inicial	8cb4ba6ca47fdbcd72223c96bb1d9306b12e828c0a7a0070c80ca87c3fefbb89	true
frontend/src/components/community/mentor-badge.tsx	Euclid;posts_forms336;integral_inicial	365181eedd256e1ad176c5b217fdc73c7df8d876e9a565d87b7e71af60966500	true
frontend/src/components/community/post-action-button.tsx	Euclid;posts_forms336;integral_inicial	560882bc94df9b94e6bbd71d0a555bbfdcb10a10c490cd9410d043c02e30fba6	true
frontend/src/components/community/post-edit-media-preview.test.mjs	Socrates;media342;integral	9576491b7d4c55a4791276746600a9a3b5e82f63a9806716db02f7013bc05827	false
frontend/src/components/community/post-edit-media-preview.tsx	Socrates;media342;integral	be7185fc7bae83f77343c5c0ee0fb335f52b9fa60d7bf25bb4f348884b0c7ca5	true
frontend/src/components/community/post-edit-modal-controls.tsx	Lagrange;perfil328;integral	3b88d7e82e04b42186e18469ac51e0ef5d7fbc6b5ba943987e3cd7010360f38e	true
frontend/src/components/community/post-edit-modal-support.ts	Euclid;posts_forms336;integral_inicial | Socrates;media342;integral | parent;342;integral_ou_base_integral_e_diff_final	0536d4a8971d56cf2054b053b3bc188e298407705aef05794bec4eb62e5e0142	true
frontend/src/components/community/post-edit-modal-view.tsx	Euclid;modais329;integral_inicial	612a279a18c3ad631a0668027782bd27b808dd85eeb702d3de22207fead0cf09	true
frontend/src/components/community/post-edit-modal.tsx	Euclid;modais329;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	b99953b530011c2558f579d11fd29cfa93ac394506b35069b17ace1c0e8e88c6	true
frontend/src/components/community/post-media-carousel.tsx	Socrates;frontend68;integral	e3fb9582dda19093fad5009def092d9b211011f944bc14953ab397ee6f1a6032	true
frontend/src/components/community/post-muted-badge.tsx	Euclid;posts_forms336;integral_inicial	b1a80c21787e7a7c3ca53e6ffc7cc46b53deea61ec22e0ef5a9c90a0f09391d9	true
frontend/src/components/community/post-owner-action-menu.tsx	Euclid;modais329;integral_inicial	861855fc066e3b4ea951bf219d612f676b56b757064bc3ae919822f5bb485ff7	true
frontend/src/components/community/reply-edit-modal.tsx	Euclid;modais329;integral_inicial | Tesla;uploads_estados;integral_inicial | Tesla;consumidores_midia;integral_inicial	9a99f85fd982ef5944a51b4f109e63e42217b47713217ff636f1dcae5cc953bd	true
frontend/src/components/community/reply-media-attachment-control.tsx	Lagrange;perfil328;integral	7337f64d9ac5b1ad1ad6fe0ce278013d96a969290303a7e02fb41902cf4eb64f	true
frontend/src/components/community/reply-owner-action-copy.ts	Euclid;anonimato337;integral_inicial_e_patch | principal;integracao337;integral	db810ced34799787084ac9b8035bc770117ac84f9ccffc4727c5036b32d7a80b	false
frontend/src/components/community/reply-owner-action-menu.tsx	Euclid;posts_forms336;integral_inicial | Euclid;anonimato337;integral_inicial_e_patch	7f5506b0d454df5c95b4af85ef9a83664889e050f1815cf098f4e18dd46e45ad	true
frontend/src/components/community/social-video-preview-action.tsx	Socrates;frontend68;integral	29660f100dcab245c7ab284161dda0f0c5d4c979eb0aaa823a27e21c0bea08e0	true
frontend/src/components/community/use-interaction-snapshot.ts	parent;cards340;integral	4364cc453fbd62ebad830da79a5424a53898393d7a79ecad952de9038a902060	false
frontend/src/components/community/vote-action-button.tsx	Euclid;posts_forms336;integral_inicial	5dd85dd5e43dbdf3bc735c6a14419e1a8f4547751c0750db9fe6cb501b898d52	true
frontend/src/components/controllers/calendar/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	5405f39d2350e9d68f482aec8474543bb75d549ab22ae0b5828a8152b57ef7ae	true
frontend/src/components/controllers/cep/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	b7a2d0a0c30a672ae53bff0e4a5c32fb719638be5a75e9a8beb9244fa9b459ca	true
frontend/src/components/controllers/cnpj/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	33485a92b681b1ee46ef1febb04720a567a7074a484d4b3034e0f32ba970940b	true
frontend/src/components/controllers/container.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral	37b2534a3ab4b4237bcfa8050ae9228f387932e74d030860a74e4a8135e901ab	true
frontend/src/components/controllers/contenteditable/index.tsx	parent;343;fonte_integral_e_diff_final_revisado	2942f013bda17654b95af0b741bd6b75b7a39371d9379a113c954f35b40a7e8f	true
frontend/src/components/controllers/contenteditable/input-policy.test.mjs	parent;343;fonte_integral_e_diff_final_revisado	57204db0d5008bb008ac1f441c1d33ac58879afc927bf8fd810a382ae79c889e	false
frontend/src/components/controllers/contenteditable/input-policy.ts	parent;343;fonte_integral_e_diff_final_revisado	fc8063c78b35b92ea2421ff7a06601d59b0ed675c5a6f6d9b5c76c076d62b1db	false
frontend/src/components/controllers/controllers.test.mjs	Euclid;denuncias;integral | Tesla;notificacoes;integral | Lagrange;perfil328;integral | Euclid;modais329;integral_inicial | principal;recuperacao334;integral | Euclid;anonimato337;integral_inicial_e_patch | principal;integracao337;integral	2747c396bbba26f98a3700d924116c552784e48ab4c78816b7c553ad320b3a87	false
frontend/src/components/controllers/cpf/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	070091db9a11616bc9288ca014c5d47e8fbfe1a950af406a90e08c4e8330892f	true
frontend/src/components/controllers/index.ts	Tesla;notificacoes;integral | Lagrange;perfil328;integral	9a18794f9b665894efb2011fc7421cb3bc83201360ab7bf6c9390a666c0e0db2	true
frontend/src/components/controllers/input/index.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral	294633120a5e83f06c6bb15c45a84b7a6f697176c04a5f193ebc85d93fd8b74f	true
frontend/src/components/controllers/money/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	14e0abfdb89a4b8b1c1ad3d64240a89658e8817c82e7688af95e329691e0d0ba	true
frontend/src/components/controllers/numeric/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	f25dde6120a2cde752ee2f1e48bd77ae69bd02e767ac47d85ed1a1ee217829bf	true
frontend/src/components/controllers/percentage/index.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	ca9d11d8e4cbfefb192d67b888359c0589e4f2e4cdca8a076e6230869e0200de	true
frontend/src/components/controllers/phone/index.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral | principal;integracao337;integral	433effd5d4879f3809a9525dfe84fc12600548ab422d9394a98d9df310af676a	true
frontend/src/components/controllers/select/index.tsx	Euclid;modais329;integral_inicial	bc24363694275a63cde70991a0a455df3f04a1fcbff0225b484d42959c27988e	true
frontend/src/components/controllers/switch/index.tsx	Tesla;notificacoes;integral	7c8df9fce0d31d0436d83158dd2b19058a03a44b02c57accfa8b8f6e74a2c672	true
frontend/src/components/controllers/textarea/index.tsx	Lagrange;perfil;integral | Lagrange;perfil328;integral	9af434005bcc6fa2a23db296e5ec77ae0aeaba745e0eb25251255f11c035df1e	true
frontend/src/components/controllers/utils.ts	Lagrange;perfil;integral | Lagrange;perfil328;integral | principal;integracao337;integral	30d29bb98a7c3bc58d2688518a9107df417f85ae0aa5922b7586675b985f8200	true
frontend/src/components/conversion/progressive-conversion-boundary.tsx	Euclid;hidratacao;integral_inicial | principal;hidratacao331;integral | Bacon;conversion341;integral	87af0cf414b35c0a00f6e527d55a609be6ce7680def497e87be7f2303ee0539e	true
frontend/src/components/conversion/progressive-conversion-core.tsx	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	da107cb93257def10e3140c36fed62f13d1b6050dba1fdb7d7db747ec4e624a9	true
frontend/src/components/conversion/progressive-conversion-lifecycle.ts	Bacon;conversion341;integral	c2daaa041e2813eba29d9ec4555749587aa969201eb89bb192ee8f93f2d944ad	false
frontend/src/components/conversion/progressive-conversion-prompt.tsx	Bacon;conversion341;integral	9688335f67148836eb28412404bfc33d1c83787872ad3f2f4a786cbfb9949452	false
frontend/src/components/conversion/progressive-conversion-provider.tsx	Euclid;hidratacao;integral_inicial | Bacon;conversion341;integral	a613e91c1a1d6609c63724d448354573d00c7d2586b4e01c06a95a858dbfe885	true
frontend/src/components/conversion/progressive-conversion-state.ts	Euclid;sessao331;integral_inicial | Bacon;conversion341;integral	61d3764d60985ba9cf95960cc4fcbbeffc961dc64d8b80348cce4af51fc298c3	true
frontend/src/components/conversion/progressive-conversion.test.mjs	Bacon;conversion341;integral | parent;conversion341;comentarios_sem_alterar_teste	f6b234250ab1ab1554bf96a8da88038ad66cc8de73496c1d6acd6a52727bd0ec	false
frontend/src/components/mobile-zoom-guard.tsx	Euclid;sessao331;integral_inicial	7edbc830cc1a452b44be1518b2c0856f0dd6ab1368b0d5755c87627e88308e4d	true
frontend/src/components/onboarding/actionable-coach-mark.tsx	Socrates;frontend68;integral	b28b44d093c61a38c2863ee4852de0a09e4ffee2be6d555fbb52331a0629a191	true
frontend/src/components/psychologists/psychologist-card-actions.tsx	Socrates;frontend68;integral	03f755a6e1f34430aa8bb9f4019feac5b8578701b5b2db5912a5dc24a933b62d	true
frontend/src/components/psychologists/psychologist-card-support.ts	Socrates;frontend68;integral	51180a612952df31b799de2511bf2493de3e4267474d18ad0708e2c1f867997a	true
frontend/src/components/psychologists/psychologist-card-video.tsx	Socrates;frontend68;integral	50f30596fd48b4f35cca13825751eb5c7ab87f3c30005aa4abbaa11c9272c543	true
frontend/src/components/psychologists/psychologist-card.tsx	Socrates;frontend68;integral	04b318b575c1dcc8ec9e2b9f46d5217cc833b86ed42d645314f81083488d21e7	true
frontend/src/components/psychologists/psychologist-relation-list.tsx	Socrates;frontend68;integral	720e42a429b01bc3cd540abcf84ab1712943c992d10033ad1f51e13aaf3b65a4	true
frontend/src/components/psychologists/psychologist-whatsapp-redirect-button.tsx	Euclid;imports14;integral_inicial	f5cc54021bf2d5394cd7fd386b8e90c1abdaeff9f1e5805c351a6ba6564862c6	true
frontend/src/components/pull-to-refresh.tsx	Euclid;feed_e_conversao;integral_inicial	39a6cd745873c3dc4399dec532f17002bfeee38615005d8cb270b4a7cb42afe8	true
frontend/src/components/pwa-install-prompt.tsx	Euclid;sessao331;integral_inicial	907e454efc4395f80e1d397054d179a5fa9c96e150f5d1e126a2340f0959b7c6	true
frontend/src/components/ui/animated-images-icon.tsx	Socrates;frontend68;integral	ea0d3a0755f91f3422e66f196b832cfe9ef89e1e43b9d696e033dd12406d5724	true
frontend/src/components/ui/app-error-state.tsx	Tesla;notificacoes;integral	a9e51df17b5a32edf116e7fde1961daceefcd4fba9ebdf8cefe57f33938db6e8	true
frontend/src/components/ui/app-page-header.tsx	Euclid;forms_conta_avaliacoes;integral_inicial	7404e9ac0fd600d99df61925023decdcd70602959e58779a1727b7d2aaf1ed5f	true
frontend/src/components/ui/auth-card.tsx	Planck;legal340;integral	0edb55e5dd7c1de962e0774d8526f7f16bdba00cda44c5ac60406c209b2f4606	true
frontend/src/components/ui/bottom-navigation.tsx	Socrates;frontend68;integral	4e204fb64d03b76bf31a724db1a753eeb31f976b4d981dedf14ac7340d86f9ee	true
frontend/src/components/ui/checkbox.tsx	Socrates;frontend68;integral	7fb292b83c0e9e4db662880d8ed2872ebc33cd2d6926cfe3ad600c0294939065	true
frontend/src/components/ui/divider-with-label.tsx	Socrates;frontend68;integral	000581a2ca945751f82d5cc3b3be60d4f6e415308ac0bd6f519e6c77becfa7e1	true
frontend/src/components/ui/empty-state.tsx	Tesla;notificacoes;integral | Euclid;sessao331;integral_inicial	538dcd0b70e12da1b7adc62bcffb264ebf80068ed0f3174addadbe5666eca7c1	true
